location,image_description,text,translated_text,id
middle left,"The same man as in the top left, now with a more pronounced smile and looking at the viewer.",baad me boli ye prank tha Camera kai saamne haath hila kai hi bol do,"Later she said it was a prank, say it while waving your hand in front of the camera.",Hindi_image_624.jpg
middle right,"A sign that reads ""Unofificial Titu Mama"" is placed over a man with a surprised expression.",Unofficial Titu Mama,Unofficial Titu Mama,Hindi_image_624.jpg
middle right,"A man with wide eyes and a slightly open mouth, looking directly at the viewer.",To tune kya kiya,So what did you do?,Hindi_image_624.jpg
bottom left,"A man with a subtle, knowing smile, looking directly at the viewer.",Camera kai saamne Mutth Marne laga.,Started masturbating in front of the camera.,Hindi_image_624.jpg
bottom right,"A man with a surprised and slightly annoyed expression, looking directly at the viewer.",Bhag Chutiye,"Go away, idiot",Hindi_image_624.jpg
Top Text,Text in black and blue with a crying emoji at the end. The text says 'Ek jaadu ki jhappi to main bhi deserve karta hu yaar'.,Ek jaadu ki jhappi to main bhi deserve karta hu yaar 🥺,"A magical hug is what I also deserve, friend",Hindi_image_2140.jpg
Top Image,"A close-up of two men embracing. The man in the foreground, with a yellow shirt, looks emotional and is hugging an older man from behind. The older man has his back to the camera and is wearing a grey cap and shirt.",,,Hindi_image_2140.jpg
Bottom Image,"A close-up of two men embracing. The man in the foreground, wearing a yellow shirt, is being hugged from behind by an older man with a grey cap and mustache. Both men appear to be smiling warmly.",,,Hindi_image_2140.jpg
Top Left,"A man is sitting on a chair, looking at the camera. There is a table with food in front of him.",MUSCC EBALL,MUSCC EBALL,Hindi_image_618.jpg
Top Right,"A man is sitting on a chair, looking at the camera. There is a table with food in front of him.",ISHQ NAHI DEADLIFT KARO,ISHQ NAHI DEADLIFT KARO,Hindi_image_618.jpg
Bottom Left,"A table full of Indian food, including rice, curries, and salads.","देख क्या रहा हैं भाई, नानी को किसी ने बता दिया कि मेरी 'Bulking' चल रही हैं ...","What are you looking at brother, someone told Grandma that my 'Bulking' is going on...",Hindi_image_618.jpg
Bottom Right,"A table full of Indian food, including rice, curries, and salads.",MUSCC EBALL,MUSCC EBALL,Hindi_image_618.jpg
Bottom Right,"A table full of Indian food, including rice, curries, and salads.",ISHQ NAHI DEADLIFT KARO,ISHQ NAHI DEADLIFT KARO,Hindi_image_618.jpg
Top section,The image displays a Google Translate interface showing text in English and its Hindi translation. The top line shows 'English - detected' and the translated text is 'damn girl you are hot as hell'.,damn girl you are hot as hell,damn girl you are hot as hell,Hindi_image_787.jpg
Middle section,The middle section of the image shows the Hindi translation of the English text above. The Hindi text reads 'धिक्कार है लड़की तुम नरक के रूप में गर्म हो'. Below this is the transliteration 'dhikkaar hai ladakee tum narak ke roop mein garm ho'.,धिक्कार है लड़की तुम नरक के रूप में गर्म हो,damn girl you are hot as hell,Hindi_image_787.jpg
Top left,"Text on a dark blue background, with Drake's face on the right side.","No calls,
I understand.","No calls,
I understand.",Hindi_image_793.jpg
Middle left,"Text on a dark blue background, with Drake's face on the right side.","No texts,
I understand.","No texts,
I understand.",Hindi_image_793.jpg
Bottom text box,"Text on a dark blue background with a black rectangular box covering part of the text, and Drake's face on the right side.",Lekin jab mai dry replies dene lagu,But when I start giving dry replies,Hindi_image_793.jpg
Bottom text,"Text on a dark blue background, with Drake's face on the right side.",Please understand,Please understand,Hindi_image_793.jpg
top left,"A diagram showing two parallel lines, AB and CD.",,,Hindi_image_744.jpg
top right,A man looking intently at the camera.,I want to see perpendicular,I want to see perpendicular,Hindi_image_744.jpg
middle left,"A diagram showing a line AB perpendicular to line CD, with an angle marked between them.",,,Hindi_image_744.jpg
middle right,"A man looking intently at the camera, with a red box labeled 'TITU MAMA' in the corner.",I said perpendicular,I said perpendicular,Hindi_image_744.jpg
bottom left,"A man wearing sunglasses, looking at the camera.",let kai hila lai,Let's shake it,Hindi_image_744.jpg
bottom right,"A man looking intently at the camera, as if satisfied.",Perfect,Perfect,Hindi_image_744.jpg
Top,text written on white background,Mummy: Ye bahar kiski Ladaai..,Mom: Whose fight is it outside..,Hindi_image_1273.jpg
Middle,text written on white background,Me:,Me:,Hindi_image_1273.jpg
Bottom,A person is seen running down the stairs.,,,Hindi_image_1273.jpg
Top left,"The top left part of the meme shows a face with glasses and a smile, superimposed on a person in an orange shirt standing in front of an audience. Text in Hindi is present.",पिड़ित नारी मिया खलिफ़ा,Victim woman Mia Khalifa,Hindi_image_2034.jpg
Top right,"The top right part of the meme shows a face with a mustache and a serious expression, possibly a celebrity or a well-known figure. Text below the face is in English.",Unofficial Titu Mama,Unofficial Titu Mama,Hindi_image_2034.jpg
Bottom,"The bottom part of the meme features a face with a shaved head and a neutral expression, placed on a person in the audience. There is also text in Hindi below.","Wo Gaand Marwane se pehle Blowjob karna
zaroori hai kya",Is it necessary to perform oral sex before getting fucked,Hindi_image_2034.jpg
Top,Text overlay on the image says 'Mixi mein dalo 60 gram chana...',Mixi में डालो 60 gram चना...,Put 60 grams of chickpeas in the mixer...,Hindi_image_591.jpg
Bottom center,Text overlay at the bottom center of the image says 'MUSC EBALI' and below it 'ISHQ NAHI DEADLIFT KARO',"MUSC EBALI
ISHQ NAHI DEADLIFT KARO",Love is not the same as deadlift,Hindi_image_591.jpg
Main image,A muscular pigeon is talking to a regular pigeon.,,,Hindi_image_591.jpg
top left,A close-up image of a golden lock with a key inserted in it.,Chaabi se khulta hai Taala,The lock opens with a key,Hindi_image_220.jpg
top right,A yellow railway station sign with text in Hindi and English indicating 'Ambala City'.,Haryana Me hai Ambala,Ambala is in Haryana,Hindi_image_220.jpg
bottom left,"A split image showing two actors. On the left, a woman with blonde hair, and on the right, a man with a serious expression.",Babita ka pati hai Kaala,Babita's husband is Kaala,Hindi_image_220.jpg
bottom right,"A scene from a TV show or movie with three people. A man in the foreground is putting his arm around a woman, while another man looks on.",Vidhayak banenge Chutiya Saala,"Will become MLA, foolish brother-in-law",Hindi_image_220.jpg
Top,,अर्ज किया है,It is requested,Hindi_image_13.jpg
Middle,,"अगर हाथो के रगड़ने से चेहरा गोरा
होता,","If rubbing hands makes the face fair,",Hindi_image_13.jpg
Bottom,,"तो आपसे ज्यादा खूबसूरत आपका
लौड़ा होता।",Then your dick would be more beautiful than you.,Hindi_image_13.jpg
Bottom row of emojis,row of various laughing and crying emojis,,,Hindi_image_13.jpg
Top,Text overlayed on a picture of a man laughing.,LAUGH RIOT,LAUGH RIOT,Hindi_image_1071.jpg
Bottom,"A man with a distressed expression, possibly laughing hysterically. The text below him indicates a state of extreme amusement.",(HASYA DANGA),(LAUGHTER CHAOS),Hindi_image_1071.jpg
Top,"The image shows two Indian politicians. The man on the left is pouring water for the man on the right, who is drinking from a water bottle.",Pyaas sabko lagti Hai,Everyone feels thirsty,Hindi_image_2236.jpg
Bottom,"The image shows two Indian politicians. The man on the left is pouring water for the man on the right, who is drinking from a water bottle. The man on the right appears sweaty.",Gala sabka sukhta Hai,Everyone's throat gets dry,Hindi_image_2236.jpg
center,"A close-up of a man with a wig, featuring pigtails, bangs, and hoop earrings. His expression is neutral.",,,Hindi_image_1059.jpg
Main Image,"A woman with dark hair and an orange and black patterned shirt is looking distressed and is speaking with her mouth open. Her hands are raised in a gesture of confusion or dismay. There is text overlaid on the image. In the top right corner, there is a logo that says ""CHUTIYAPA"".","Paisa Toh Barabar
Bheje the fhir
Yeh ky ho raha 😭","Money was sent properly, then
What is happening 😭",Hindi_image_209.jpg
Bottom,"A man wearing glasses and a cap is looking thoughtful, with text overlay at the bottom.",Ab Holi Kaise kheluga,Now how will I play Holi,Hindi_image_2237.jpg
top,white text on black background,मुझे वो पसंद है,I like that,Hindi_image_1058.jpg
middle,small white text '@samahooNBhay',@samahooNBhay,@samahooNBhay,Hindi_image_1058.jpg
bottom,"white text on black background, with a black rectangle overlaying some text and white text 'Pura mohalla' in the rectangle.",और उसे Pura mohalla,and he Pura mohalla,Hindi_image_1058.jpg
full image,"A man is sitting in a cardboard box with a distressed expression, while text is superimposed over the image.","Samay kharab chal raha tha
toh Pandit ji ne Suraj ko jal
chadhane ko bola tha,
4 din ho gaye Suraj hi nahi
nikal raha","My time was going bad,
so Pandit ji told me to offer water
to the Sun,
It's been 4 days and the Sun is still not rising",Hindi_image_553.jpg
Top,A man's face with a bald head and beard is shown with a red background.,haan haan,yes yes,Hindi_image_235.jpg
Bottom,"The lower part of the meme shows the man from the top half, wearing a pink scarf over a white shirt, with text below him.",Mai hi hu jisne aaj tk kisi ladki ko touch bhi nhi kiya,I am the one who has not touched any girl till today,Hindi_image_235.jpg
Top,Black background with white text.,WHEN HE SEES THE CROWD OF 10 DISAPPOINTED PEOPLE.,When he sees the crowd of 10 disappointed people.,Hindi_image_221.jpg
Middle,A man with glasses and a striped t-shirt is looking towards the camera with a slight smile. His left hand is clenched into a fist.,Ab mai gyaan chodunga,Now I will impart knowledge,Hindi_image_221.jpg
Bottom right,Amazon Prime Video logo.,"amazon
prime video","amazon
prime video",Hindi_image_221.jpg
Top text,"The top text is in white with a black outline and reads 'घबराहट का कारण', which translates to 'Cause of panic'. The image shows a blurred, distressed-looking monkey with its hands on its head.",घबराहट का कारण,Cause of panic,Hindi_image_584.jpg
Bottom text,"The bottom text is in white with a black outline and reads 'Gym के बाद अंडे खा लिए', which translates to 'Ate eggs after the gym'. Below this, in smaller brackets, it reads '[ भूल गया था आज Tuesday हैं ]', meaning '[ Forgot it is Tuesday today ]'. The image features a distressed monkey.","Gym के बाद अंडे खा लिए
[ भूल गया था आज Tuesday हैं ]","Ate eggs after the gym
[ Forgot it is Tuesday today ]",Hindi_image_584.jpg
Top text,"Yellow text on black background with the words ""Winning Heart, lungs, kidney, fefda, gurda etc""","Winning Heart, lungs
,kidney , fefda, gurda etc","Winning Heart, lungs, kidney, lungs, kidney etc",Hindi_image_1528.jpg
Middle text,"Red text on black background with the words ""le RCB:- """,le RCB:-,le RCB:-,Hindi_image_1528.jpg
Bottom text,"Yellow text on dark background with the words ""Permanent hoon sir .""",Permanent hoon sir .,Permanent hoon sir .,Hindi_image_1528.jpg
Center image,"A man with surprised expression, looking to the right",,,Hindi_image_1528.jpg
Top,Text indicating the context of the meme.,*At Gym*,*At Gym*,Hindi_image_779.jpg
Top,"Text about the first day at the gym, asking about 6-pack abs.",Day 1: Bhai 6 pack kitne din me aa jayenge?,"Day 1: Brother, in how many days will 6 pack abs appear?",Hindi_image_779.jpg
Top,"Text about the third day at the gym, asking about biceps like John Abraham.",Day 3: Yeh John Abraham jaise biceps kitne din me ban jayenge?,Day 3: In how many days will biceps like John Abraham's be formed?,Hindi_image_779.jpg
Top,"Text about the sixth day at the gym, asking to flatten the stomach.",Day 6: Sirf pet thoda andar karwa do bus,Day 6: Just get the stomach slightly in,Hindi_image_779.jpg
Top,"Text about the eighth day at the gym, mentioning a girl who takes selfies.","Day 8: Woh hot chick jo selfie lete rahti thi, 2 din se ni dikhi, chhod nayi","Day 8: That hot chick who used to take selfies, hasn't been seen for 2 days, forget her",Hindi_image_779.jpg
