location,image_description,text,translated_text,id
Top,White text on a yellow background. The text is in Gujarati.,ડિલિવરી પછી ભાઈ ની વાઇફ ને ડોક્ટર ટાંકા લેતો હતો..,"After delivery, the brother's wife was being stitched by the doctor..",Gujarati_image_1588.jpg
Middle,White text on a yellow background. The text is in Gujarati.,ભાઈ બારી માંથી જોતો તો પણ તેને બરાબર દેખાણું નહીં એટલે જોર થી રાડ પાડી.. . . . . ઓય ભોસડીના,"The brother was watching from the window, but couldn't see properly, so he shouted loudly.. . . . . Hey, you motherf*****",Gujarati_image_1588.jpg
Bottom,White text on a yellow background with two laughing emojis. The text is in Gujarati.,આખી નો સિવતો ....!!,The whole thing is being stitched...!!,Gujarati_image_1588.jpg
top text,Text at the top of the image about Virat Kohli and the crowd.,"""VIRAT LOVES CROWD, CROWD LOVES HIM""","""Virat loves crowd, crowd loves him""",Gujarati_image_888.jpg
middle text,Text in Gujarati about percentages of people who are Virat's fans and people who are crazy about their country.,"70% લોકો વિરાટ ના ફેન્સ છે અને
30% લોકો આપડા દેશ માં કોઇજ છે","70% of people are Virat's fans and
30% of people are crazy about our country",Gujarati_image_888.jpg
player image,"A cricket player, Virat Kohli, wearing a blue jersey with the number 18 and the name 'VIRAT' on the back.",,,Gujarati_image_888.jpg
crowd image,"A large crowd of people in a stadium, with many holding their hands up in the air, cheering.",,,Gujarati_image_888.jpg
center,"A group of people are gathered at what appears to be a wedding ceremony, with the bride and groom in the foreground. The text is overlaid on the image.","arrange marriage કરવા પર
ઓકાત બાર ની છોકરી મળી ગય","Upon doing arrange marriage, found a girl beyond one's status.",Gujarati_image_863.jpg
bottom,"A hand holds a mobile phone capturing the event, with a username overlaid at the bottom.",@KAAN_KHAJURO,@KAAN_KHAJURO,Gujarati_image_863.jpg
Top Left,"The words ""વિદેશી ગામડિયો"" in a black font against a blue background.",વિદેશી ગામડિયો,Foreign Villager,Gujarati_image_1205.jpg
Center,"A person wearing a black cloak and a white mask, with a black crown floating above their head against a blue background.","તમને જેની હવા છે 
 એની અમારી પાસે દવા છે
મારા કલેજા !!..","What you desire, 
 we have medicine for it. 
 My heart!!..",Gujarati_image_1205.jpg
Top,Gujarati text with white font on a dark background,એક ભાઈ એક ઘર ની નીચે  ઉભા રહી પેશાબ કરતા,A brother was standing below a house urinating,Gujarati_image_1577.jpg
Middle,Gujarati text and two angry face emojis,"હતા  ઉપર થી એક બેને બૂમ  પાડી ""ભીત છે દેખાતું નથી""","There was. From above, a sister shouted ""The wall is visible, not""",Gujarati_image_1577.jpg
Bottom,Gujarati text and three smiling face emojis,"એ ભાઈ થોડા પાછળ  ખસ્યા અને પૂછ્યું ""હવે  દેખાય છે""?","The brother moved back a bit and asked ""Can you see now?""",Gujarati_image_1577.jpg
top image,"A man's face is superimposed on a man playing a guitar. The man in the superimposed face is wearing glasses and smiling. The man playing the guitar is wearing a checkered shirt and playing an acoustic guitar. There is a circular logo in the top right corner with the words ""GUJJU ROCKS"" and a cartoon drawing of a person raising their hands.",,,Gujarati_image_687.jpg
middle,"The bottom part of the image has a dark blue background with a white Instagram logo, a white Facebook logo, and the text ""f/GujjuRocks"".",/GujjuRocks,/GujjuRocks,Gujarati_image_687.jpg
bottom text,A line of text in Gujarati.,"સારી ઉંમર હમ, મફલર મેં જ લિએ,
છેક પલ તો અબ હમે, મહલોં મેં જીને દો !","We'll live a good life, wearing mufflers.
Even for a moment now, let us live in palaces!",Gujarati_image_687.jpg
bottom,"A smiley face emoji with wide eyes and a large open mouth, representing happiness.",😀,😀,Gujarati_image_687.jpg
Top,Text in Gujarati on a white background.,"જ્યારે આ બધી ફેમિનિસ્ટોને સમજાયું કે
એમના નામમાં વુમનની જગ્યાએ મેન આવે છે","When all these feminists understood that
Men comes in their name instead of Women",Gujarati_image_693.jpg
Top left,"A young girl with her hand covering her eyes, screaming.",Menka,Menka,Gujarati_image_693.jpg
Top middle,A young girl screaming with her mouth wide open.,Mansi,Mansi,Gujarati_image_693.jpg
Bottom middle,A young girl crying with her eyes closed and mouth open.,Manisha,Manisha,Gujarati_image_693.jpg
Top right,A young girl screaming with her mouth open and teeth bared.,Manju,Manju,Gujarati_image_693.jpg
Top,"The text is written in Gujarati font. The sentence states: ""A woman fainted.""",એક સ્ત્રી બેહોશ થઈ,A woman fainted.,Gujarati_image_1567.jpg
Middle,"The text is in Gujarati font. It continues the story: ""She died..!! Doctor - she is coming to die. She died. When everyone was bathing her, she woke up and said...""","ગઈ..!! ડોક્ટર - આવતી મરી
ગઈ છે. જ્યારે બધા તેને
બાળવા જઈ રહ્યા હતા,
ત્યારે તે ઉભી થઈ અને
બોલી.... ”-હું જીવતી છું..!!","She died..!! Doctor - she is coming to die. She died. When everyone was bathing her, she woke up and said... - I am alive..!!",Gujarati_image_1567.jpg
Middle Right,A winking emoji with its tongue sticking out.,,,Gujarati_image_1567.jpg
Bottom Middle,"The text continues in Gujarati font. The husband replies: ""Husband - Quietly go to sleep, do you know more than the doctor?""","પતિ- ચૂપચાપ સૂઈ જા, તને
ડોક્ટર કરતાં વધુ ખબર છે?","Husband - Quietly go to sleep, do you know more than the doctor?",Gujarati_image_1567.jpg
Bottom,"The text continues in Gujarati font with emojis of laughing faces. It says: ""Baby brother, baby, baby, naughty.""","બાળો ભાઈ બાળો, બાળી
નાખો.","Baby brother, baby, baby, naughty.",Gujarati_image_1567.jpg
Bottom Right,"The text is written in Gujarati font. It says ""Super Gujarati.""","જબર્જસ્ત
ગુજરાતી","Super
Gujarati",Gujarati_image_1567.jpg
Top Right Corner,"A yellow circular logo with the text ""GUJJU ROCKS TEAM"" and a hand making a rock on gesture.",GUJJU ROCKS TEAM,GUJJU ROCKS TEAM,Gujarati_image_683.jpg
Bottom,"Mukesh Ambani is shown from the chest up. He has a stern expression. Below him, there is text in Gujarati along with three laughing emojis.","સાલાઓ... ફ્રીમાં IPL હું બતાવું છું અને તમે
મારી જ ટીમને બહાર કાઢવાની પ્રાર્થના કરો છો !",Brothers-in-law... I'm showing IPL for free and you are praying to get my team out!,Gujarati_image_683.jpg
Top,The top part of the image contains text in Gujarati written on a black background.,"આય હાય...
આ તેણીઓ ""કمر तेरी લેફટ રાઈટ""
પર ડાન્સ કરીને મનડાં મોહી લીધા...","Oh my...
This girl has won hearts by dancing to ""Kamar Teri Left Right""...",Gujarati_image_668.jpg
Top Left Image,A child in a yellow dress and denim jacket is dancing on a stage with a man holding a microphone.,,,Gujarati_image_668.jpg
Top Right Image,A child in a yellow dress and denim jacket is dancing on a stage with a man holding a microphone.,,,Gujarati_image_668.jpg
Bottom,The bottom part of the image contains Gujarati text and social media icons.,"વીડિયોમાં તેની કયૂટ કયૂટ અદા
જોઈને તમે પણ તેના ફેન બની જશો !!
See Video","Watching her cute cute style in the video
You will also become her fan!!
See Video",Gujarati_image_668.jpg
Top text,Text in Gujarati about people going to work.,સવારે 8 વાગ્યે બધા મજૂરો કામ પર નીકળ્યા..,At 8 AM all laborers went to work..,Gujarati_image_654.jpg
Middle text,Text in Gujarati about people's possessions.,"કોઈની પાસે ટ્રિકમ, પાવડો, કોદાળી હતા..","Some had tools, shovels, picks..",Gujarati_image_654.jpg
Bottom text,Text in Gujarati about laptops.,તો કોઈની પાસે લેપટોપ હતુ..,And some had laptops..,Gujarati_image_654.jpg
Main image,"A man in a blue shirt looking intensely to the side, with another person blurred in the background working on a laptop.",,,Gujarati_image_654.jpg
Bottom text under image,Text in Gujarati about people returning home.,"ટ્રિકમ, પાવડો, કોદાળી વાળા 6 વાગે ઘરે આવી ગયા...","Those with tools, shovels, picks returned home at 6...",Gujarati_image_654.jpg
Bottom text under image,Text in Gujarati about laptop owners not returning home.,લેપટોપ વાળા હજુ નથી આવ્યા..,Those with laptops have not yet arrived..,Gujarati_image_654.jpg
Top text,Blue background with white text in Gujarati.,"એક માણસ ઓફીસ થી ઘરે આવીને
કાર પાર્ક કરતી વખતે એક ભાઈ ને નાગો
દોડતો જોઈ છે.","A man, after coming home from the office, while parking his car, sees a brother running naked.",Gujarati_image_1598.jpg
Middle text,Blue background with white text in Gujarati.,"માણસ: અરે લોડા આટલી ઠંડીમાં કોઈ
નાગુ થઈ ને જોગીંગ કરે કે, ચુત્યા....","Man: Oh, who does jogging naked in this much cold, fucker...",Gujarati_image_1598.jpg
Bottom text,Blue background with white text in Gujarati and laughing emojis.,"નાગો : કેમકે તુ ઘરે જલ્દી આવી ગયે,
ભોસડીના...","Naked one: Because you came home early, motherfucker...",Gujarati_image_1598.jpg
Top Left Logo,"A circular logo with the text ""GUJJU ROCKS TEAM"" and a cartoon of a flexing arm inside a circle.",GUJJU ROCKS TEAM,GUJJU ROCKS TEAM,Gujarati_image_640.jpg
Top Right Text,"A green sign that says ""PATANJALI"".",PATANJALI,PATANJALI,Gujarati_image_640.jpg
Bottom Text,"A man sitting and eating from a plate, with text overlayed on the bottom of the image. The text is in Gujarati.","આજે વિરાટ ભાઈ સાથે મુલાકાત કરી..
ઢાબા પાર બેસી સાથે જમ્યા અને
મૈયને લાઈને ગંભીર ચર્ચા કરી !","Today met Virat Bhai..
Sat at the dhaba and ate together,
And had a serious discussion about the match!",Gujarati_image_640.jpg
